pair_id,left_image_id,right_image_id,left_identity,right_identity,pair_type,label
pair_00000180,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000181,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000182,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000183,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000184,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000185,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000186,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0028,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000187,Alejandro_Toledo/Alejandro_Toledo_0005,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000188,Alejandro_Toledo/Alejandro_Toledo_0005,Alejandro_Toledo/Alejandro_Toledo_0031,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000189,Alejandro_Toledo/Alejandro_Toledo_0005,Alejandro_Toledo/Alejandro_Toledo_0032,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000190,Alejandro_Toledo/Alejandro_Toledo_0005,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000191,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0022,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000192,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000193,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0031,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000194,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000195,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000196,Alejandro_Toledo/Alejandro_Toledo_0007,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000197,Alejandro_Toledo/Alejandro_Toledo_0007,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000198,Alejandro_Toledo/Alejandro_Toledo_0007,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000199,Alejandro_Toledo/Alejandro_Toledo_0008,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000200,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000201,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0027,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000202,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0028,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000203,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000204,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000205,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000206,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000207,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0021,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000208,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000209,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000210,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000211,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000212,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000213,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0019,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000214,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0023,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000215,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000216,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000217,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000218,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo/Alejandro_Toledo_0034,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000219,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000220,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000221,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0023,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000222,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000223,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0035,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000224,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000225,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000226,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0019,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000227,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000228,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000229,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0034,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000230,Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000231,Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000232,Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo/Alejandro_Toledo_0027,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000233,Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo/Alejandro_Toledo_0035,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000234,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000235,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000236,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000237,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000238,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000239,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000240,Alejandro_Toledo/Alejandro_Toledo_0017,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000241,Alejandro_Toledo/Alejandro_Toledo_0017,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000242,Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo/Alejandro_Toledo_0021,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000243,Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000244,Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000245,Alejandro_Toledo/Alejandro_Toledo_0019,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000246,Alejandro_Toledo/Alejandro_Toledo_0019,Alejandro_Toledo/Alejandro_Toledo_0032,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000247,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo/Alejandro_Toledo_0027,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000248,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000249,Alejandro_Toledo/Alejandro_Toledo_0021,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000250,Alejandro_Toledo/Alejandro_Toledo_0021,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000251,Alejandro_Toledo/Alejandro_Toledo_0022,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000252,Alejandro_Toledo/Alejandro_Toledo_0022,Alejandro_Toledo/Alejandro_Toledo_0032,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000253,Alejandro_Toledo/Alejandro_Toledo_0023,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000254,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo/Alejandro_Toledo_0031,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000255,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000256,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000257,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000258,Alejandro_Toledo/Alejandro_Toledo_0027,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000259,Alejandro_Toledo/Alejandro_Toledo_0028,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000260,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000261,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo/Alejandro_Toledo_0034,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000262,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000263,Alejandro_Toledo/Alejandro_Toledo_0031,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000264,Alejandro_Toledo/Alejandro_Toledo_0035,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000265,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1
pair_00000266,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000267,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000268,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0011,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000269,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0012,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000270,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000271,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0012,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000272,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000273,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0027,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000274,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0031,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000275,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0034,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000276,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0004,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000277,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000278,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0007,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000279,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000280,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000281,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000282,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0019,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000283,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0025,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000284,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0030,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000285,Alvaro_Uribe/Alvaro_Uribe_0004,Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000286,Alvaro_Uribe/Alvaro_Uribe_0004,Alvaro_Uribe/Alvaro_Uribe_0010,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000287,Alvaro_Uribe/Alvaro_Uribe_0004,Alvaro_Uribe/Alvaro_Uribe_0022,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000288,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0011,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000289,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000290,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000291,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0021,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000292,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0029,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000293,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0030,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000294,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0032,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000295,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0007,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000296,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000297,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000298,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0017,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000299,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000300,Alvaro_Uribe/Alvaro_Uribe_0007,Alvaro_Uribe/Alvaro_Uribe_0014,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000301,Alvaro_Uribe/Alvaro_Uribe_0007,Alvaro_Uribe/Alvaro_Uribe_0032,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000302,Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000303,Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe/Alvaro_Uribe_0010,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000304,Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe/Alvaro_Uribe_0014,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000305,Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe/Alvaro_Uribe_0022,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000306,Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe/Alvaro_Uribe_0027,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000307,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe/Alvaro_Uribe_0010,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000308,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe/Alvaro_Uribe_0012,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000309,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe/Alvaro_Uribe_0016,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000310,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe/Alvaro_Uribe_0017,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000311,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe/Alvaro_Uribe_0027,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000312,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe/Alvaro_Uribe_0030,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000313,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe/Alvaro_Uribe_0032,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000314,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe/Alvaro_Uribe_0035,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000315,Alvaro_Uribe/Alvaro_Uribe_0010,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000316,Alvaro_Uribe/Alvaro_Uribe_0010,Alvaro_Uribe/Alvaro_Uribe_0016,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000317,Alvaro_Uribe/Alvaro_Uribe_0010,Alvaro_Uribe/Alvaro_Uribe_0025,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000318,Alvaro_Uribe/Alvaro_Uribe_0011,Alvaro_Uribe/Alvaro_Uribe_0019,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000319,Alvaro_Uribe/Alvaro_Uribe_0011,Alvaro_Uribe/Alvaro_Uribe_0024,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000320,Alvaro_Uribe/Alvaro_Uribe_0011,Alvaro_Uribe/Alvaro_Uribe_0027,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000321,Alvaro_Uribe/Alvaro_Uribe_0012,Alvaro_Uribe/Alvaro_Uribe_0023,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000322,Alvaro_Uribe/Alvaro_Uribe_0012,Alvaro_Uribe/Alvaro_Uribe_0030,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000323,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe/Alvaro_Uribe_0019,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000324,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe/Alvaro_Uribe_0023,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000325,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe/Alvaro_Uribe_0027,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000326,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe/Alvaro_Uribe_0028,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000327,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe/Alvaro_Uribe_0031,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000328,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe/Alvaro_Uribe_0032,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000329,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe/Alvaro_Uribe_0034,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000330,Alvaro_Uribe/Alvaro_Uribe_0014,Alvaro_Uribe/Alvaro_Uribe_0028,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000331,Alvaro_Uribe/Alvaro_Uribe_0014,Alvaro_Uribe/Alvaro_Uribe_0033,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000332,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000333,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe/Alvaro_Uribe_0021,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000334,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe/Alvaro_Uribe_0029,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000335,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe/Alvaro_Uribe_0034,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000336,Alvaro_Uribe/Alvaro_Uribe_0016,Alvaro_Uribe/Alvaro_Uribe_0031,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000337,Alvaro_Uribe/Alvaro_Uribe_0016,Alvaro_Uribe/Alvaro_Uribe_0034,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000338,Alvaro_Uribe/Alvaro_Uribe_0017,Alvaro_Uribe/Alvaro_Uribe_0031,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000339,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe/Alvaro_Uribe_0021,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000340,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe/Alvaro_Uribe_0025,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000341,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe/Alvaro_Uribe_0026,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000342,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe/Alvaro_Uribe_0029,Alvaro_Uribe,Alvaro_Uribe,genuine,1
pair_00000343,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe/Alvaro_Uribe_0034,Alvaro_Uribe,Alvaro_Uribe,genuine,1
